"id","gameType","name","supertype","setName","setCode","cardNumber","rarity","imageUrl","pokemonTcgId","language","createdAt","setId"
"rsv10pt5-58","POKEMON","Scrafty",,"White Flare","rsv10pt5","58","Uncommon","https://images.pokemontcg.io/rsv10pt5/58_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-60","POKEMON","Garbodor",,"White Flare","rsv10pt5","60","Uncommon","https://images.pokemontcg.io/rsv10pt5/60_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-61","POKEMON","Zorua",,"White Flare","rsv10pt5","61","Common","https://images.pokemontcg.io/rsv10pt5/61_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-63","POKEMON","Vullaby",,"White Flare","rsv10pt5","63","Common","https://images.pokemontcg.io/rsv10pt5/63_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-65","POKEMON","Deino",,"White Flare","rsv10pt5","65","Common","https://images.pokemontcg.io/rsv10pt5/65_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-66","POKEMON","Zweilous",,"White Flare","rsv10pt5","66","Common","https://images.pokemontcg.io/rsv10pt5/66_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-68","POKEMON","Ferroseed",,"White Flare","rsv10pt5","68","Common","https://images.pokemontcg.io/rsv10pt5/68_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-69","POKEMON","Ferrothorn",,"White Flare","rsv10pt5","69","Uncommon","https://images.pokemontcg.io/rsv10pt5/69_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-71","POKEMON","Druddigon",,"White Flare","rsv10pt5","71","Uncommon","https://images.pokemontcg.io/rsv10pt5/71_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-72","POKEMON","Patrat",,"White Flare","rsv10pt5","72","Common","https://images.pokemontcg.io/rsv10pt5/72_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-74","POKEMON","Lillipup",,"White Flare","rsv10pt5","74","Common","https://images.pokemontcg.io/rsv10pt5/74_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-77","POKEMON","Bouffalant ex",,"White Flare","rsv10pt5","77","Double Rare","https://images.pokemontcg.io/rsv10pt5/77_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-78","POKEMON","Tornadus",,"White Flare","rsv10pt5","78","Rare","https://images.pokemontcg.io/rsv10pt5/78_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-80","POKEMON","Brave Bangle",,"White Flare","rsv10pt5","80","Uncommon","https://images.pokemontcg.io/rsv10pt5/80_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-81","POKEMON","Cheren",,"White Flare","rsv10pt5","81","Uncommon","https://images.pokemontcg.io/rsv10pt5/81_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-83","POKEMON","Harlequin",,"White Flare","rsv10pt5","83","Uncommon","https://images.pokemontcg.io/rsv10pt5/83_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-84","POKEMON","Hilda",,"White Flare","rsv10pt5","84","Uncommon","https://images.pokemontcg.io/rsv10pt5/84_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-86","POKEMON","Ignition Energy",,"White Flare","rsv10pt5","86","Uncommon","https://images.pokemontcg.io/rsv10pt5/86_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-87","POKEMON","Sewaddle",,"White Flare","rsv10pt5","87","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/87_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-89","POKEMON","Leavanny",,"White Flare","rsv10pt5","89","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/89_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-90","POKEMON","Cottonee",,"White Flare","rsv10pt5","90","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/90_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-92","POKEMON","Sawsbuck",,"White Flare","rsv10pt5","92","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/92_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-93","POKEMON","Shelmet",,"White Flare","rsv10pt5","93","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/93_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-95","POKEMON","Virizion",,"White Flare","rsv10pt5","95","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/95_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-96","POKEMON","Tepig",,"White Flare","rsv10pt5","96","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/96_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-98","POKEMON","Emboar",,"White Flare","rsv10pt5","98","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/98_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-99","POKEMON","Pansear",,"White Flare","rsv10pt5","99","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/99_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-101","POKEMON","Litwick",,"White Flare","rsv10pt5","101","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/101_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-102","POKEMON","Lampent",,"White Flare","rsv10pt5","102","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/102_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-104","POKEMON","Heatmor",,"White Flare","rsv10pt5","104","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/104_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-105","POKEMON","Oshawott",,"White Flare","rsv10pt5","105","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/105_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-107","POKEMON","Samurott",,"White Flare","rsv10pt5","107","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/107_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-108","POKEMON","Basculin",,"White Flare","rsv10pt5","108","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/108_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-109","POKEMON","Ducklett",,"White Flare","rsv10pt5","109","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/109_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-111","POKEMON","Vanillite",,"White Flare","rsv10pt5","111","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/111_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-112","POKEMON","Vanillish",,"White Flare","rsv10pt5","112","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/112_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-114","POKEMON","Blitzle",,"White Flare","rsv10pt5","114","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/114_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-115","POKEMON","Zebstrika",,"White Flare","rsv10pt5","115","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/115_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-117","POKEMON","Galvantula",,"White Flare","rsv10pt5","117","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/117_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-118","POKEMON","Stunfisk",,"White Flare","rsv10pt5","118","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/118_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-120","POKEMON","Swoobat",,"White Flare","rsv10pt5","120","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/120_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-121","POKEMON","Sigilyph",,"White Flare","rsv10pt5","121","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/121_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-122","POKEMON","Yamask",,"White Flare","rsv10pt5","122","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/122_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-124","POKEMON","Gothita",,"White Flare","rsv10pt5","124","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/124_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-125","POKEMON","Gothorita",,"White Flare","rsv10pt5","125","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/125_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-127","POKEMON","Roggenrola",,"White Flare","rsv10pt5","127","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/127_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-128","POKEMON","Boldore",,"White Flare","rsv10pt5","128","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/128_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-130","POKEMON","Sawk",,"White Flare","rsv10pt5","130","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/130_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-131","POKEMON","Archen",,"White Flare","rsv10pt5","131","Uncommon","https://images.pokemontcg.io/rsv10pt5/131_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-133","POKEMON","Mienfoo",,"White Flare","rsv10pt5","133","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/133_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-134","POKEMON","Mienshao",,"White Flare","rsv10pt5","134","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/134_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-136","POKEMON","Purrloin",,"White Flare","rsv10pt5","136","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/136_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-137","POKEMON","Liepard",,"White Flare","rsv10pt5","137","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/137_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-138","POKEMON","Scraggy",,"White Flare","rsv10pt5","138","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/138_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-140","POKEMON","Trubbish",,"White Flare","rsv10pt5","140","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/140_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-141","POKEMON","Garbodor",,"White Flare","rsv10pt5","141","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/141_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-144","POKEMON","Vullaby",,"White Flare","rsv10pt5","144","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/144_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-146","POKEMON","Deino",,"White Flare","rsv10pt5","146","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/146_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-147","POKEMON","Zweilous",,"White Flare","rsv10pt5","147","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/147_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-149","POKEMON","Ferrothorn",,"White Flare","rsv10pt5","149","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/149_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-150","POKEMON","Durant",,"White Flare","rsv10pt5","150","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/150_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-151","POKEMON","Druddigon",,"White Flare","rsv10pt5","151","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/151_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-153","POKEMON","Watchog",,"White Flare","rsv10pt5","153","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/153_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-154","POKEMON","Lillipup",,"White Flare","rsv10pt5","154","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/154_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-156","POKEMON","Stoutland",,"White Flare","rsv10pt5","156","Illustration Rare","https://images.pokemontcg.io/rsv10pt5/156_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-157","POKEMON","Whimsicott ex",,"White Flare","rsv10pt5","157","Ultra Rare","https://images.pokemontcg.io/rsv10pt5/157_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-159","POKEMON","Keldeo ex",,"White Flare","rsv10pt5","159","Ultra Rare","https://images.pokemontcg.io/rsv10pt5/159_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-160","POKEMON","Jellicent ex",,"White Flare","rsv10pt5","160","Ultra Rare","https://images.pokemontcg.io/rsv10pt5/160_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-162","POKEMON","Bouffalant ex",,"White Flare","rsv10pt5","162","Ultra Rare","https://images.pokemontcg.io/rsv10pt5/162_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-163","POKEMON","Harlequin",,"White Flare","rsv10pt5","163","Ultra Rare","https://images.pokemontcg.io/rsv10pt5/163_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-165","POKEMON","Whimsicott ex",,"White Flare","rsv10pt5","165","Special Illustration Rare","https://images.pokemontcg.io/rsv10pt5/165_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-166","POKEMON","Reshiram ex",,"White Flare","rsv10pt5","166","Special Illustration Rare","https://images.pokemontcg.io/rsv10pt5/166_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-168","POKEMON","Jellicent ex",,"White Flare","rsv10pt5","168","Special Illustration Rare","https://images.pokemontcg.io/rsv10pt5/168_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-169","POKEMON","Hydreigon ex",,"White Flare","rsv10pt5","169","Special Illustration Rare","https://images.pokemontcg.io/rsv10pt5/169_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-171","POKEMON","Hilda",,"White Flare","rsv10pt5","171","Special Illustration Rare","https://images.pokemontcg.io/rsv10pt5/171_hires.png",,"EN","2026-03-02 05:26:05.964",
"rsv10pt5-172","POKEMON","Victini",,"White Flare","rsv10pt5","172","Rare","https://images.pokemontcg.io/rsv10pt5/172_hires.png",,"EN","2026-03-02 05:26:05.964",
"me1-1","POKEMON","Bulbasaur",,"Mega Evolution","me1","1","Common","https://images.pokemontcg.io/me1/1_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-2","POKEMON","Ivysaur",,"Mega Evolution","me1","2","Common","https://images.pokemontcg.io/me1/2_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-3","POKEMON","Mega Venusaur ex",,"Mega Evolution","me1","3","Double Rare","https://images.pokemontcg.io/me1/3_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-5","POKEMON","Exeggutor",,"Mega Evolution","me1","5","Uncommon","https://images.pokemontcg.io/me1/5_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-6","POKEMON","Tangela",,"Mega Evolution","me1","6","Common","https://images.pokemontcg.io/me1/6_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-8","POKEMON","Chikorita",,"Mega Evolution","me1","8","Common","https://images.pokemontcg.io/me1/8_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-9","POKEMON","Bayleef",,"Mega Evolution","me1","9","Common","https://images.pokemontcg.io/me1/9_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-11","POKEMON","Shuckle",,"Mega Evolution","me1","11","Uncommon","https://images.pokemontcg.io/me1/11_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-12","POKEMON","Celebi",,"Mega Evolution","me1","12","Uncommon","https://images.pokemontcg.io/me1/12_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-14","POKEMON","Nuzleaf",,"Mega Evolution","me1","14","Common","https://images.pokemontcg.io/me1/14_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-15","POKEMON","Shiftry",,"Mega Evolution","me1","15","Uncommon","https://images.pokemontcg.io/me1/15_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-17","POKEMON","Ninjask",,"Mega Evolution","me1","17","Uncommon","https://images.pokemontcg.io/me1/17_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-18","POKEMON","Dhelmise",,"Mega Evolution","me1","18","Common","https://images.pokemontcg.io/me1/18_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-20","POKEMON","Ninetales",,"Mega Evolution","me1","20","Uncommon","https://images.pokemontcg.io/me1/20_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-21","POKEMON","Numel",,"Mega Evolution","me1","21","Common","https://images.pokemontcg.io/me1/21_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-23","POKEMON","Litleo",,"Mega Evolution","me1","23","Common","https://images.pokemontcg.io/me1/23_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-24","POKEMON","Pyroar",,"Mega Evolution","me1","24","Uncommon","https://images.pokemontcg.io/me1/24_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-26","POKEMON","Scorbunny",,"Mega Evolution","me1","26","Common","https://images.pokemontcg.io/me1/26_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-27","POKEMON","Raboot",,"Mega Evolution","me1","27","Common","https://images.pokemontcg.io/me1/27_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-29","POKEMON","Sizzlipede",,"Mega Evolution","me1","29","Common","https://images.pokemontcg.io/me1/29_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-30","POKEMON","Centiskorch",,"Mega Evolution","me1","30","Uncommon","https://images.pokemontcg.io/me1/30_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-32","POKEMON","Mantine",,"Mega Evolution","me1","32","Common","https://images.pokemontcg.io/me1/32_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-33","POKEMON","Corphish",,"Mega Evolution","me1","33","Common","https://images.pokemontcg.io/me1/33_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-35","POKEMON","Snover",,"Mega Evolution","me1","35","Common","https://images.pokemontcg.io/me1/35_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-37","POKEMON","Clauncher",,"Mega Evolution","me1","37","Common","https://images.pokemontcg.io/me1/37_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-38","POKEMON","Clawitzer",,"Mega Evolution","me1","38","Rare","https://images.pokemontcg.io/me1/38_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-39","POKEMON","Sobble",,"Mega Evolution","me1","39","Common","https://images.pokemontcg.io/me1/39_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-41","POKEMON","Inteleon",,"Mega Evolution","me1","41","Uncommon","https://images.pokemontcg.io/me1/41_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-42","POKEMON","Snom",,"Mega Evolution","me1","42","Common","https://images.pokemontcg.io/me1/42_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-51","POKEMON","Pachirisu",,"Mega Evolution","me1","51","Common","https://images.pokemontcg.io/me1/51_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-52","POKEMON","Helioptile",,"Mega Evolution","me1","52","Common","https://images.pokemontcg.io/me1/52_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-54","POKEMON","Abra",,"Mega Evolution","me1","54","Common","https://images.pokemontcg.io/me1/54_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-55","POKEMON","Kadabra",,"Mega Evolution","me1","55","Uncommon","https://images.pokemontcg.io/me1/55_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-57","POKEMON","Jynx",,"Mega Evolution","me1","57","Common","https://images.pokemontcg.io/me1/57_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-58","POKEMON","Ralts",,"Mega Evolution","me1","58","Common","https://images.pokemontcg.io/me1/58_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-60","POKEMON","Mega Gardevoir ex",,"Mega Evolution","me1","60","Double Rare","https://images.pokemontcg.io/me1/60_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-61","POKEMON","Shedinja",,"Mega Evolution","me1","61","Uncommon","https://images.pokemontcg.io/me1/61_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-63","POKEMON","Grumpig",,"Mega Evolution","me1","63","Uncommon","https://images.pokemontcg.io/me1/63_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-64","POKEMON","Xerneas",,"Mega Evolution","me1","64","Rare","https://images.pokemontcg.io/me1/64_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-66","POKEMON","Houndstone",,"Mega Evolution","me1","66","Uncommon","https://images.pokemontcg.io/me1/66_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-67","POKEMON","Gimmighoul",,"Mega Evolution","me1","67","Common","https://images.pokemontcg.io/me1/67_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-69","POKEMON","Sandslash",,"Mega Evolution","me1","69","Common","https://images.pokemontcg.io/me1/69_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-70","POKEMON","Onix",,"Mega Evolution","me1","70","Common","https://images.pokemontcg.io/me1/70_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-72","POKEMON","Makuhita",,"Mega Evolution","me1","72","Common","https://images.pokemontcg.io/me1/72_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-73","POKEMON","Hariyama",,"Mega Evolution","me1","73","Rare","https://images.pokemontcg.io/me1/73_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-75","POKEMON","Solrock",,"Mega Evolution","me1","75","Uncommon","https://images.pokemontcg.io/me1/75_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-76","POKEMON","Riolu",,"Mega Evolution","me1","76","Common","https://images.pokemontcg.io/me1/76_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-78","POKEMON","Croagunk",,"Mega Evolution","me1","78","Common","https://images.pokemontcg.io/me1/78_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-79","POKEMON","Toxicroak",,"Mega Evolution","me1","79","Common","https://images.pokemontcg.io/me1/79_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-81","POKEMON","Stonjourner",,"Mega Evolution","me1","81","Uncommon","https://images.pokemontcg.io/me1/81_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-82","POKEMON","Nacli",,"Mega Evolution","me1","82","Common","https://images.pokemontcg.io/me1/82_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-84","POKEMON","Garganacl",,"Mega Evolution","me1","84","Uncommon","https://images.pokemontcg.io/me1/84_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-85","POKEMON","Crawdaunt",,"Mega Evolution","me1","85","Uncommon","https://images.pokemontcg.io/me1/85_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-87","POKEMON","Spiritomb",,"Mega Evolution","me1","87","Uncommon","https://images.pokemontcg.io/me1/87_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-88","POKEMON","Yveltal",,"Mega Evolution","me1","88","Rare","https://images.pokemontcg.io/me1/88_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-90","POKEMON","Thievul",,"Mega Evolution","me1","90","Common","https://images.pokemontcg.io/me1/90_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-91","POKEMON","Shroodle",,"Mega Evolution","me1","91","Common","https://images.pokemontcg.io/me1/91_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-93","POKEMON","Steelix",,"Mega Evolution","me1","93","Rare","https://images.pokemontcg.io/me1/93_hires.png",,"EN","2026-03-02 05:26:06.123",
"me1-94","POKEMON","Mega Mawile ex",,"Mega Evolution","me1","94","Double Rare","https://images.pokemontcg.io/me1/94_hires.png",,"EN","2026-03-02 05:26:06.123",
